BenefitPlanName,Deductible,OutpatientServices,PrescriptionDrugCoverage,OtherMedicalEvents,Exclusions,OtherCoveredServices,PlanLimitations,LOB
"Signature Blue Copay (PCP, Specialist, Urgent Care) 60/40 $5000","{""Applicable"":true,""ServicesCoveredBeforeDeductible"":""Preventive Care and Wellness"",""SpecificServiceDeductibles"":""$50 for pediatric dental""}","[{""MedicalEvent"":""If you visit a health care provider's office or clinic"",""Service"":""Primary care visit to treat an injury or illness"",""NetworkCost"":""$40 Copayment †"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""If you have a copayment plan, the PCP copayment may be reduced or waived when services are rendered by a Quality Blue Provider.""},{""MedicalEvent"":""If you visit a health care provider's office or clinic"",""Service"":""Specialist Visit"",""NetworkCost"":""$80 Copayment †"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""None""},{""MedicalEvent"":""If you visit a health care provider's office or clinic"",""Service"":""Preventive care/screening/immunization"",""NetworkCost"":""No charge. †"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Prostate Cancer Screening, Colorectal Cancer Screening, Flexible Sigmoidoscopy, Colonoscopy, Abdominal Aortic Aneurysm Screening, Mammography, Osteoporosis Screening, Routine Pap Smear, Autism Screening, Developmental Screening, Hearing Screening, Lead Screening, Tuberculosis Screening, Vision Screening. For more information about Preventive Care & Wellness limitations and exceptions, see the brochure at https://www.bcbsla.com/preventive. You may have to pay for services that aren't preventive. Ask your provider if the services needed are preventive. Then check what your plan will pay for.""},{""MedicalEvent"":""If you have a test"",""Service"":""Diagnostic Test (x-ray, blood work)"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""May be required to obtain authorization.""},{""MedicalEvent"":""If you have a test"",""Service"":""Imaging (CT/PET scans, MRIs)"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization""},{""MedicalEvent"":""If you have outpatient surgery"",""Service"":""Facility fee (e.g., ambulatory surgery center)"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization. Failure to do so may result in a 30% penalty.""},{""MedicalEvent"":""If you have outpatient surgery"",""Service"":""Physician/Surgeon Fees"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization. Failure to do so may result in a 30% penalty.""},{""MedicalEvent"":""If you need immediate medical attention"",""Service"":""Urgent care"",""NetworkCost"":""$60 Copayment †"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""None""},{""MedicalEvent"":""If you need mental health, behavioral health or substance abuse services"",""Service"":""Mental/Behavioral health outpatient services"",""NetworkCost"":""$40 Copayment † /office visit and 40% Coinsurance other outpatient services"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""May be required to obtain authorization""},{""MedicalEvent"":""If you need mental health, behavioral health or substance abuse services"",""Service"":""Substance use disorder outpatient services"",""NetworkCost"":""$40 Copayment † /office visit and 40% Coinsurance other outpatient services"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""May be required to obtain authorization""},{""MedicalEvent"":""If you need help recovering or have other special health needs"",""Service"":""Rehabilitation services"",""NetworkCost"":""$40 Copayment †"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""None""},{""MedicalEvent"":""If you need help recovering or have other special health needs"",""Service"":""Habilitation services"",""NetworkCost"":""$40 Copayment †"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""None""}]","[{""DrugType"":""Tier 1 - Typically Generic Drugs"",""NetworkCost"":""$20 Copayment †"",""NonNetworkCost"":""$20 Copayment †"",""LimitationsExceptions"":""This plan has a 4-tier pharmacy benefit. This chart shows what you will typically pay for Generic, Preferred Brand, Non-Preferred Brand, and Specialty Drugs. What you will ultimately pay for drugs will depend on the Tier assigned to that drug. More information about prescription drug coverage is available at http://www.bcbsla.com/pharmacy-4tier-formulary2025.""},{""DrugType"":""Tier 2 - Typically Preferred Brand Drugs"",""NetworkCost"":""$40 Copayment †"",""NonNetworkCost"":""$40 Copayment †"",""LimitationsExceptions"":""See Drug Tier 1 Limitations, Exceptions, & Other Important Information.""},{""DrugType"":""Tier 3 - Typically Non-Preferred Brand Drugs"",""NetworkCost"":""$80 Copayment"",""NonNetworkCost"":""$80 Copayment"",""LimitationsExceptions"":""See Drug Tier 1 Limitations, Exceptions, & Other Important Information.""},{""DrugType"":""Tier 4 - Typically Specialty Drugs"",""NetworkCost"":""$125 Copayment"",""NonNetworkCost"":""$125 Copayment"",""LimitationsExceptions"":""See Drug Tier 1 Limitations, Exceptions, & Other Important Information.""}]","[{""MedicalEvent"":""If you need immediate medical attention"",""Service"":""Emergency room care"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""40% Coinsurance"",""LimitationsExceptions"":""Balance billing prohibited.""},{""MedicalEvent"":""If you need immediate medical attention"",""Service"":""Emergency medical transportation"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""What you will pay for OON emergency ambulance services may be less in some cases. Balance billing may be prohibited.""},{""MedicalEvent"":""If you have a hospital stay"",""Service"":""Facility fee (e.g., hospital room)"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization""},{""MedicalEvent"":""If you have a hospital stay"",""Service"":""Physician/surgeon fees"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""None""},{""MedicalEvent"":""If you need mental health, behavioral health or substance abuse services"",""Service"":""Mental/Behavioral health inpatient services"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization""},{""MedicalEvent"":""If you need mental health, behavioral health or substance abuse services"",""Service"":""Substance use disorder inpatient services"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization""},{""MedicalEvent"":""If you are pregnant"",""Service"":""Office visits"",""NetworkCost"":""$80 Copayment † / pregnancy"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""None""},{""MedicalEvent"":""If you are pregnant"",""Service"":""Childbirth/delivery professional services"",""NetworkCost"":""No charge"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""May be required to obtain authorization""},{""MedicalEvent"":""If you are pregnant"",""Service"":""Childbirth/delivery facility services"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""May be required to obtain authorization""},{""MedicalEvent"":""If you need help recovering or have other special health needs"",""Service"":""Home health care"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization""},{""MedicalEvent"":""If you need help recovering or have other special health needs"",""Service"":""Skilled nursing care"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization""},{""MedicalEvent"":""If you need help recovering or have other special health needs"",""Service"":""Durable medical equipment"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""May be required to obtain authorization""},{""MedicalEvent"":""If you need help recovering or have other special health needs"",""Service"":""Hospice services"",""NetworkCost"":""40% Coinsurance"",""NonNetworkCost"":""60% Coinsurance"",""LimitationsExceptions"":""Must obtain authorization""},{""MedicalEvent"":""If your child needs dental or eye care"",""Service"":""Children's eye exam"",""NetworkCost"":""No charge"",""NonNetworkCost"":""100% Coinsurance"",""LimitationsExceptions"":""These services are for members under the age of nineteen (19). Members who attain age 19 during a Policy Year will continue to have these Benefits until the end of that Policy Year.""},{""MedicalEvent"":""If your child needs dental or eye care"",""Service"":""Children's glasses"",""NetworkCost"":""No charge"",""NonNetworkCost"":""100% Coinsurance"",""LimitationsExceptions"":""These services are for members under the age of nineteen (19). Members who attain age 19 during a Policy Year will continue to have these Benefits until the end of that Policy Year.""},{""MedicalEvent"":""If your child needs dental or eye care"",""Service"":""Children's dental check-up"",""NetworkCost"":""No charge"",""NonNetworkCost"":""No charge"",""LimitationsExceptions"":""These services are for members under the age of nineteen (19). Members who attain age 19 during a Policy Year will continue to have these Benefits until the end of that Policy Year.""}]","[""Acupuncture"",""Bariatric surgery"",""Cosmetic surgery"",""Dental care (Adult)"",""Expected abortions (except when the life of the mother is endangered)"",""Infertility treatment"",""Long-term care"",""Routine eye care (Adult)"",""Routine foot care"",""Weight Loss Programs""]","[""Chiropractic care"",""Hearing aids"",""Non-emergency care when traveling outside the United States"",""Private-Duty Nursing""]",[],HMO
